ITEM_CODE,Sales Year,W#,Week Number,EMP_ID,Quantity,Price,Total$,Sales Period,Sales Quarter,Week Start Date,Week End Date,PayGrade,Region,Manufacturer,Firstname,Lastname,ESP Code,ESP Quantity,ESP Price,ESP Totals
PROD_006,2020,W11,12,EMP234,24,4649,111576,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Bobcat,Jane,Bachmann,ESP_001,2,843,1686
PROD_007,2020,W11,12,EMP234,18,23120,416160,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Bobcat,Jane,Bachmann,ESP_001,2,843,1686
PROD_008,2020,W11,12,EMP234,20,11689,233780,3,2020Q1,2020-03-15,2020-03-21,C13,NW,John Deere,Jane,Bachmann,ESP_001,2,843,1686
PROD_001,2020,W11,12,EMP234,27,12499,337473,3,2020Q1,2020-03-15,2020-03-21,C13,NW,John Deere,Jane,Bachmann,ESP_002,0,843,0
PROD_002,2020,W11,12,EMP234,23,14998,344954,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Cat,Jane,Bachmann,ESP_002,0,843,0
PROD_003,2020,W11,12,EMP234,46,15066,693036,3,2020Q1,2020-03-15,2020-03-21,C13,NW,John Deere,Jane,Bachmann,ESP_002,0,843,0
PROD_004,2020,W11,12,EMP234,20,11527,230540,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Bobcat,Jane,Bachmann,ESP_002,0,843,0
PROD_005,2020,W11,12,EMP234,32,14225,455200,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Bobcat,Jane,Bachmann,ESP_002,0,843,0
PROD_006,2020,W11,12,EMP234,24,4649,111576,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Bobcat,Jane,Bachmann,ESP_002,0,843,0
PROD_007,2020,W11,12,EMP234,18,23120,416160,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Bobcat,Jane,Bachmann,ESP_002,0,843,0
PROD_008,2020,W11,12,EMP234,20,11689,233780,3,2020Q1,2020-03-15,2020-03-21,C13,NW,John Deere,Jane,Bachmann,ESP_002,0,843,0
PROD_001,2020,W11,12,EMP234,27,12499,337473,3,2020Q1,2020-03-15,2020-03-21,C13,NW,John Deere,Jane,Bachmann,ESP_003,3,978,2934
PROD_002,2020,W11,12,EMP234,23,14998,344954,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Cat,Jane,Bachmann,ESP_003,3,978,2934
PROD_003,2020,W11,12,EMP234,46,15066,693036,3,2020Q1,2020-03-15,2020-03-21,C13,NW,John Deere,Jane,Bachmann,ESP_003,3,978,2934
PROD_004,2020,W11,12,EMP234,20,11527,230540,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Bobcat,Jane,Bachmann,ESP_003,3,978,2934
PROD_005,2020,W11,12,EMP234,32,14225,455200,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Bobcat,Jane,Bachmann,ESP_003,3,978,2934
PROD_006,2020,W11,12,EMP234,24,4649,111576,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Bobcat,Jane,Bachmann,ESP_003,3,978,2934
PROD_007,2020,W11,12,EMP234,18,23120,416160,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Bobcat,Jane,Bachmann,ESP_003,3,978,2934
PROD_008,2020,W11,12,EMP234,20,11689,233780,3,2020Q1,2020-03-15,2020-03-21,C13,NW,John Deere,Jane,Bachmann,ESP_003,3,978,2934
PROD_001,2020,W11,12,EMP234,27,12499,337473,3,2020Q1,2020-03-15,2020-03-21,C13,NW,John Deere,Jane,Bachmann,ESP_004,1,843,843
PROD_002,2020,W11,12,EMP234,23,14998,344954,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Cat,Jane,Bachmann,ESP_004,1,843,843
PROD_003,2020,W11,12,EMP234,46,15066,693036,3,2020Q1,2020-03-15,2020-03-21,C13,NW,John Deere,Jane,Bachmann,ESP_004,1,843,843
PROD_004,2020,W11,12,EMP234,20,11527,230540,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Bobcat,Jane,Bachmann,ESP_004,1,843,843
PROD_005,2020,W11,12,EMP234,32,14225,455200,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Bobcat,Jane,Bachmann,ESP_004,1,843,843
PROD_006,2020,W11,12,EMP234,24,4649,111576,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Bobcat,Jane,Bachmann,ESP_004,1,843,843
PROD_007,2020,W11,12,EMP234,18,23120,416160,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Bobcat,Jane,Bachmann,ESP_004,1,843,843
PROD_008,2020,W11,12,EMP234,20,11689,233780,3,2020Q1,2020-03-15,2020-03-21,C13,NW,John Deere,Jane,Bachmann,ESP_004,1,843,843
PROD_001,2020,W11,12,EMP234,27,12499,337473,3,2020Q1,2020-03-15,2020-03-21,C13,NW,John Deere,Jane,Bachmann,ESP_005,3,843,2529
PROD_002,2020,W11,12,EMP234,23,14998,344954,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Cat,Jane,Bachmann,ESP_005,3,843,2529
PROD_003,2020,W11,12,EMP234,46,15066,693036,3,2020Q1,2020-03-15,2020-03-21,C13,NW,John Deere,Jane,Bachmann,ESP_005,3,843,2529
PROD_004,2020,W11,12,EMP234,20,11527,230540,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Bobcat,Jane,Bachmann,ESP_005,3,843,2529
PROD_005,2020,W11,12,EMP234,32,14225,455200,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Bobcat,Jane,Bachmann,ESP_005,3,843,2529
PROD_006,2020,W11,12,EMP234,24,4649,111576,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Bobcat,Jane,Bachmann,ESP_005,3,843,2529
PROD_007,2020,W11,12,EMP234,18,23120,416160,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Bobcat,Jane,Bachmann,ESP_005,3,843,2529
PROD_008,2020,W11,12,EMP234,20,11689,233780,3,2020Q1,2020-03-15,2020-03-21,C13,NW,John Deere,Jane,Bachmann,ESP_005,3,843,2529
PROD_001,2020,W11,12,EMP234,27,12499,337473,3,2020Q1,2020-03-15,2020-03-21,C13,NW,John Deere,Jane,Bachmann,ESP_006,5,372,1860
PROD_002,2020,W11,12,EMP234,23,14998,344954,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Cat,Jane,Bachmann,ESP_006,5,372,1860
PROD_003,2020,W11,12,EMP234,46,15066,693036,3,2020Q1,2020-03-15,2020-03-21,C13,NW,John Deere,Jane,Bachmann,ESP_006,5,372,1860
PROD_004,2020,W11,12,EMP234,20,11527,230540,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Bobcat,Jane,Bachmann,ESP_006,5,372,1860
PROD_005,2020,W11,12,EMP234,32,14225,455200,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Bobcat,Jane,Bachmann,ESP_006,5,372,1860
PROD_006,2020,W11,12,EMP234,24,4649,111576,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Bobcat,Jane,Bachmann,ESP_006,5,372,1860
PROD_007,2020,W11,12,EMP234,18,23120,416160,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Bobcat,Jane,Bachmann,ESP_006,5,372,1860
PROD_008,2020,W11,12,EMP234,20,11689,233780,3,2020Q1,2020-03-15,2020-03-21,C13,NW,John Deere,Jane,Bachmann,ESP_006,5,372,1860
PROD_001,2020,W11,12,EMP234,27,12499,337473,3,2020Q1,2020-03-15,2020-03-21,C13,NW,John Deere,Jane,Bachmann,ESP_007,1,1027,1027
PROD_002,2020,W11,12,EMP234,23,14998,344954,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Cat,Jane,Bachmann,ESP_007,1,1027,1027
PROD_003,2020,W11,12,EMP234,46,15066,693036,3,2020Q1,2020-03-15,2020-03-21,C13,NW,John Deere,Jane,Bachmann,ESP_007,1,1027,1027
PROD_004,2020,W11,12,EMP234,20,11527,230540,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Bobcat,Jane,Bachmann,ESP_007,1,1027,1027
PROD_005,2020,W11,12,EMP234,32,14225,455200,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Bobcat,Jane,Bachmann,ESP_007,1,1027,1027
PROD_006,2020,W11,12,EMP234,24,4649,111576,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Bobcat,Jane,Bachmann,ESP_007,1,1027,1027
PROD_007,2020,W11,12,EMP234,18,23120,416160,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Bobcat,Jane,Bachmann,ESP_007,1,1027,1027
PROD_008,2020,W11,12,EMP234,20,11689,233780,3,2020Q1,2020-03-15,2020-03-21,C13,NW,John Deere,Jane,Bachmann,ESP_007,1,1027,1027
PROD_001,2020,W11,12,EMP234,27,12499,337473,3,2020Q1,2020-03-15,2020-03-21,C13,NW,John Deere,Jane,Bachmann,ESP_008,1,843,843
PROD_002,2020,W11,12,EMP234,23,14998,344954,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Cat,Jane,Bachmann,ESP_008,1,843,843
PROD_003,2020,W11,12,EMP234,46,15066,693036,3,2020Q1,2020-03-15,2020-03-21,C13,NW,John Deere,Jane,Bachmann,ESP_008,1,843,843
PROD_004,2020,W11,12,EMP234,20,11527,230540,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Bobcat,Jane,Bachmann,ESP_008,1,843,843
PROD_005,2020,W11,12,EMP234,32,14225,455200,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Bobcat,Jane,Bachmann,ESP_008,1,843,843
PROD_006,2020,W11,12,EMP234,24,4649,111576,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Bobcat,Jane,Bachmann,ESP_008,1,843,843
PROD_007,2020,W11,12,EMP234,18,23120,416160,3,2020Q1,2020-03-15,2020-03-21,C13,NW,Bobcat,Jane,Bachmann,ESP_008,1,843,843
PROD_008,2020,W11,12,EMP234,20,11689,233780,3,2020Q1,2020-03-15,2020-03-21,C13,NW,John Deere,Jane,Bachmann,ESP_008,1,843,843
PROD_001,2020,W11,12,EMP244,25,12499,312475,3,2020Q1,2020-03-15,2020-03-21,C12,NW,John Deere,Gina,Evans,ESP_001,5,843,4215
PROD_002,2020,W11,12,EMP244,35,14998,524930,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Cat,Gina,Evans,ESP_001,5,843,4215
PROD_003,2020,W11,12,EMP244,39,15066,587574,3,2020Q1,2020-03-15,2020-03-21,C12,NW,John Deere,Gina,Evans,ESP_001,5,843,4215
PROD_004,2020,W11,12,EMP244,37,11527,426499,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Bobcat,Gina,Evans,ESP_001,5,843,4215
PROD_005,2020,W11,12,EMP244,49,14225,697025,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Bobcat,Gina,Evans,ESP_001,5,843,4215
PROD_006,2020,W11,12,EMP244,32,4649,148768,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Bobcat,Gina,Evans,ESP_001,5,843,4215
PROD_007,2020,W11,12,EMP244,47,23120,1086640,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Bobcat,Gina,Evans,ESP_001,5,843,4215
PROD_008,2020,W11,12,EMP244,28,11689,327292,3,2020Q1,2020-03-15,2020-03-21,C12,NW,John Deere,Gina,Evans,ESP_001,5,843,4215
PROD_001,2020,W11,12,EMP244,25,12499,312475,3,2020Q1,2020-03-15,2020-03-21,C12,NW,John Deere,Gina,Evans,ESP_002,3,843,2529
PROD_002,2020,W11,12,EMP244,35,14998,524930,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Cat,Gina,Evans,ESP_002,3,843,2529
PROD_003,2020,W11,12,EMP244,39,15066,587574,3,2020Q1,2020-03-15,2020-03-21,C12,NW,John Deere,Gina,Evans,ESP_002,3,843,2529
PROD_004,2020,W11,12,EMP244,37,11527,426499,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Bobcat,Gina,Evans,ESP_002,3,843,2529
PROD_005,2020,W11,12,EMP244,49,14225,697025,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Bobcat,Gina,Evans,ESP_002,3,843,2529
PROD_006,2020,W11,12,EMP244,32,4649,148768,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Bobcat,Gina,Evans,ESP_002,3,843,2529
PROD_007,2020,W11,12,EMP244,47,23120,1086640,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Bobcat,Gina,Evans,ESP_002,3,843,2529
PROD_008,2020,W11,12,EMP244,28,11689,327292,3,2020Q1,2020-03-15,2020-03-21,C12,NW,John Deere,Gina,Evans,ESP_002,3,843,2529
PROD_001,2020,W11,12,EMP244,25,12499,312475,3,2020Q1,2020-03-15,2020-03-21,C12,NW,John Deere,Gina,Evans,ESP_003,5,978,4890
PROD_002,2020,W11,12,EMP244,35,14998,524930,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Cat,Gina,Evans,ESP_003,5,978,4890
PROD_003,2020,W11,12,EMP244,39,15066,587574,3,2020Q1,2020-03-15,2020-03-21,C12,NW,John Deere,Gina,Evans,ESP_003,5,978,4890
PROD_004,2020,W11,12,EMP244,37,11527,426499,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Bobcat,Gina,Evans,ESP_003,5,978,4890
PROD_005,2020,W11,12,EMP244,49,14225,697025,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Bobcat,Gina,Evans,ESP_003,5,978,4890
PROD_006,2020,W11,12,EMP244,32,4649,148768,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Bobcat,Gina,Evans,ESP_003,5,978,4890
PROD_007,2020,W11,12,EMP244,47,23120,1086640,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Bobcat,Gina,Evans,ESP_003,5,978,4890
PROD_008,2020,W11,12,EMP244,28,11689,327292,3,2020Q1,2020-03-15,2020-03-21,C12,NW,John Deere,Gina,Evans,ESP_003,5,978,4890
PROD_001,2020,W11,12,EMP244,25,12499,312475,3,2020Q1,2020-03-15,2020-03-21,C12,NW,John Deere,Gina,Evans,ESP_004,5,843,4215
PROD_002,2020,W11,12,EMP244,35,14998,524930,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Cat,Gina,Evans,ESP_004,5,843,4215
PROD_003,2020,W11,12,EMP244,39,15066,587574,3,2020Q1,2020-03-15,2020-03-21,C12,NW,John Deere,Gina,Evans,ESP_004,5,843,4215
PROD_004,2020,W11,12,EMP244,37,11527,426499,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Bobcat,Gina,Evans,ESP_004,5,843,4215
PROD_005,2020,W11,12,EMP244,49,14225,697025,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Bobcat,Gina,Evans,ESP_004,5,843,4215
PROD_006,2020,W11,12,EMP244,32,4649,148768,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Bobcat,Gina,Evans,ESP_004,5,843,4215
PROD_007,2020,W11,12,EMP244,47,23120,1086640,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Bobcat,Gina,Evans,ESP_004,5,843,4215
PROD_008,2020,W11,12,EMP244,28,11689,327292,3,2020Q1,2020-03-15,2020-03-21,C12,NW,John Deere,Gina,Evans,ESP_004,5,843,4215
PROD_001,2020,W11,12,EMP244,25,12499,312475,3,2020Q1,2020-03-15,2020-03-21,C12,NW,John Deere,Gina,Evans,ESP_005,9,843,7587
PROD_002,2020,W11,12,EMP244,35,14998,524930,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Cat,Gina,Evans,ESP_005,9,843,7587
PROD_003,2020,W11,12,EMP244,39,15066,587574,3,2020Q1,2020-03-15,2020-03-21,C12,NW,John Deere,Gina,Evans,ESP_005,9,843,7587
PROD_004,2020,W11,12,EMP244,37,11527,426499,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Bobcat,Gina,Evans,ESP_005,9,843,7587
PROD_005,2020,W11,12,EMP244,49,14225,697025,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Bobcat,Gina,Evans,ESP_005,9,843,7587
PROD_006,2020,W11,12,EMP244,32,4649,148768,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Bobcat,Gina,Evans,ESP_005,9,843,7587
PROD_007,2020,W11,12,EMP244,47,23120,1086640,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Bobcat,Gina,Evans,ESP_005,9,843,7587
PROD_008,2020,W11,12,EMP244,28,11689,327292,3,2020Q1,2020-03-15,2020-03-21,C12,NW,John Deere,Gina,Evans,ESP_005,9,843,7587
PROD_001,2020,W11,12,EMP244,25,12499,312475,3,2020Q1,2020-03-15,2020-03-21,C12,NW,John Deere,Gina,Evans,ESP_006,9,372,3348
PROD_002,2020,W11,12,EMP244,35,14998,524930,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Cat,Gina,Evans,ESP_006,9,372,3348
PROD_003,2020,W11,12,EMP244,39,15066,587574,3,2020Q1,2020-03-15,2020-03-21,C12,NW,John Deere,Gina,Evans,ESP_006,9,372,3348
PROD_004,2020,W11,12,EMP244,37,11527,426499,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Bobcat,Gina,Evans,ESP_006,9,372,3348
PROD_005,2020,W11,12,EMP244,49,14225,697025,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Bobcat,Gina,Evans,ESP_006,9,372,3348
PROD_006,2020,W11,12,EMP244,32,4649,148768,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Bobcat,Gina,Evans,ESP_006,9,372,3348
PROD_007,2020,W11,12,EMP244,47,23120,1086640,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Bobcat,Gina,Evans,ESP_006,9,372,3348
PROD_008,2020,W11,12,EMP244,28,11689,327292,3,2020Q1,2020-03-15,2020-03-21,C12,NW,John Deere,Gina,Evans,ESP_006,9,372,3348
PROD_001,2020,W11,12,EMP244,25,12499,312475,3,2020Q1,2020-03-15,2020-03-21,C12,NW,John Deere,Gina,Evans,ESP_007,6,1027,6162
PROD_002,2020,W11,12,EMP244,35,14998,524930,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Cat,Gina,Evans,ESP_007,6,1027,6162
PROD_003,2020,W11,12,EMP244,39,15066,587574,3,2020Q1,2020-03-15,2020-03-21,C12,NW,John Deere,Gina,Evans,ESP_007,6,1027,6162
PROD_004,2020,W11,12,EMP244,37,11527,426499,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Bobcat,Gina,Evans,ESP_007,6,1027,6162
PROD_005,2020,W11,12,EMP244,49,14225,697025,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Bobcat,Gina,Evans,ESP_007,6,1027,6162
PROD_006,2020,W11,12,EMP244,32,4649,148768,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Bobcat,Gina,Evans,ESP_007,6,1027,6162
PROD_007,2020,W11,12,EMP244,47,23120,1086640,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Bobcat,Gina,Evans,ESP_007,6,1027,6162
PROD_008,2020,W11,12,EMP244,28,11689,327292,3,2020Q1,2020-03-15,2020-03-21,C12,NW,John Deere,Gina,Evans,ESP_007,6,1027,6162
PROD_001,2020,W11,12,EMP244,25,12499,312475,3,2020Q1,2020-03-15,2020-03-21,C12,NW,John Deere,Gina,Evans,ESP_008,3,843,2529
PROD_002,2020,W11,12,EMP244,35,14998,524930,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Cat,Gina,Evans,ESP_008,3,843,2529
PROD_003,2020,W11,12,EMP244,39,15066,587574,3,2020Q1,2020-03-15,2020-03-21,C12,NW,John Deere,Gina,Evans,ESP_008,3,843,2529
PROD_004,2020,W11,12,EMP244,37,11527,426499,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Bobcat,Gina,Evans,ESP_008,3,843,2529
PROD_005,2020,W11,12,EMP244,49,14225,697025,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Bobcat,Gina,Evans,ESP_008,3,843,2529
PROD_006,2020,W11,12,EMP244,32,4649,148768,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Bobcat,Gina,Evans,ESP_008,3,843,2529
PROD_007,2020,W11,12,EMP244,47,23120,1086640,3,2020Q1,2020-03-15,2020-03-21,C12,NW,Bobcat,Gina,Evans,ESP_008,3,843,2529
PROD_008,2020,W11,12,EMP244,28,11689,327292,3,2020Q1,2020-03-15,2020-03-21,C12,NW,John Deere,Gina,Evans,ESP_008,3,843,2529
PROD_001,2020,W11,12,EMP256,41,12499,512459,3,2020Q1,2020-03-15,2020-03-21,C11,NW,John Deere,Harry,Lawson,ESP_001,0,843,0
PROD_002,2020,W11,12,EMP256,20,14998,299960,3,2020Q1,2020-03-15,2020-03-21,C11,NW,Cat,Harry,Lawson,ESP_001,0,843,0
PROD_003,2020,W11,12,EMP256,17,15066,256122,3,2020Q1,2020-03-15,2020-03-21,C11,NW,John Deere,Harry,Lawson,ESP_001,0,843,0
PROD_004,2020,W11,12,EMP256,16,11527,184432,3,2020Q1,2020-03-15,2020-03-21,C11,NW,Bobcat,Harry,Lawson,ESP_001,0,843,0
PROD_005,2020,W11,12,EMP256,23,14225,327175,3,2020Q1,2020-03-15,2020-03-21,C11,NW,Bobcat,Harry,Lawson,ESP_001,0,843,0
PROD_006,2020,W11,12,EMP256,12,4649,55788,3,2020Q1,2020-03-15,2020-03-21,C11,NW,Bobcat,Harry,Lawson,ESP_001,0,843,0
PROD_007,2020,W11,12,EMP256,17,23120,393040,3,2020Q1,2020-03-15,2020-03-21,C11,NW,Bobcat,Harry,Lawson,ESP_001,0,843,0
PROD_008,2020,W11,12,EMP256,12,11689,140268,3,2020Q1,2020-03-15,2020-03-21,C11,NW,John Deere,Harry,Lawson,ESP_001,0,843,0
PROD_001,2020,W11,12,EMP256,41,12499,512459,3,2020Q1,2020-03-15,2020-03-21,C11,NW,John Deere,Harry,Lawson,ESP_002,0,843,0
PROD_002,2020,W11,12,EMP256,20,14998,299960,3,2020Q1,2020-03-15,2020-03-21,C11,NW,Cat,Harry,Lawson,ESP_002,0,843,0
PROD_003,2020,W11,12,EMP256,17,15066,256122,3,2020Q1,2020-03-15,2020-03-21,C11,NW,John Deere,Harry,Lawson,ESP_002,0,843,0
PROD_004,2020,W11,12,EMP256,16,11527,184432,3,2020Q1,2020-03-15,2020-03-21,C11,NW,Bobcat,Harry,Lawson,ESP_002,0,843,0
PROD_005,2020,W11,12,EMP256,23,14225,327175,3,2020Q1,2020-03-15,2020-03-21,C11,NW,Bobcat,Harry,Lawson,ESP_002,0,843,0
PROD_006,2020,W11,12,EMP256,12,4649,55788,3,2020Q1,2020-03-15,2020-03-21,C11,NW,Bobcat,Harry,Lawson,ESP_002,0,843,0
PROD_007,2020,W11,12,EMP256,17,23120,393040,3,2020Q1,2020-03-15,2020-03-21,C11,NW,Bobcat,Harry,Lawson,ESP_002,0,843,0
PROD_008,2020,W11,12,EMP256,12,11689,140268,3,2020Q1,2020-03-15,2020-03-21,C11,NW,John Deere,Harry,Lawson,ESP_002,0,843,0
PROD_001,2020,W11,12,EMP256,41,12499,512459,3,2020Q1,2020-03-15,2020-03-21,C11,NW,John Deere,Harry,Lawson,ESP_003,0,978,0
PROD_002,2020,W11,12,EMP256,20,14998,299960,3,2020Q1,2020-03-15,2020-03-21,C11,NW,Cat,Harry,Lawson,ESP_003,0,978,0
PROD_003,2020,W11,12,EMP256,17,15066,256122,3,2020Q1,2020-03-15,2020-03-21,C11,NW,John Deere,Harry,Lawson,ESP_003,0,978,0
PROD_004,2020,W11,12,EMP256,16,11527,184432,3,2020Q1,2020-03-15,2020-03-21,C11,NW,Bobcat,Harry,Lawson,ESP_003,0,978,0
PROD_005,2020,W11,12,EMP256,23,14225,327175,3,2020Q1,2020-03-15,2020-03-21,C11,NW,Bobcat,Harry,Lawson,ESP_003,0,978,0
PROD_006,2020,W11,12,EMP256,12,4649,55788,3,2020Q1,2020-03-15,2020-03-21,C11,NW,Bobcat,Harry,Lawson,ESP_003,0,978,0
PROD_007,2020,W11,12,EMP256,17,23120,393040,3,2020Q1,2020-03-15,2020-03-21,C11,NW,Bobcat,Harry,Lawson,ESP_003,0,978,0
PROD_008,2020,W11,12,EMP256,12,11689,140268,3,2020Q1,2020-03-15,2020-03-21,C11,NW,John Deere,Harry,Lawson,ESP_003,0,978,0
PROD_001,2020,W11,12,EMP256,41,12499,512459,3,2020Q1,2020-03-15,2020-03-21,C11,NW,John Deere,Harry,Lawson,ESP_004,1,843,843
PROD_002,2020,W11,12,EMP256,20,14998,299960,3,2020Q1,2020-03-15,2020-03-21,C11,NW,Cat,Harry,Lawson,ESP_004,1,843,843
PROD_003,2020,W11,12,EMP256,17,15066,256122,3,2020Q1,2020-03-15,2020-03-21,C11,NW,John Deere,Harry,Lawson,ESP_004,1,843,843
PROD_004,2020,W11,12,EMP256,16,11527,184432,3,2020Q1,2020-03-15,2020-03-21,C11,NW,Bobcat,Harry,Lawson,ESP_004,1,843,843
PROD_005,2020,W11,12,EMP256,23,14225,327175,3,2020Q1,2020-03-15,2020-03-21,C11,NW,Bobcat,Harry,Lawson,ESP_004,1,843,843
PROD_006,2020,W11,12,EMP256,12,4649,55788,3,2020Q1,2020-03-15,2020-03-21,C11,NW,Bobcat,Harry,Lawson,ESP_004,1,843,843
PROD_007,2020,W11,12,EMP256,17,23120,393040,3,2020Q1,2020-03-15,2020-03-21,C11,NW,Bobcat,Harry,Lawson,ESP_004,1,843,843
PROD_008,2020,W11,12,EMP256,12,11689,140268,3,2020Q1,2020-03-15,2020-03-21,C11,NW,John Deere,Harry,Lawson,ESP_004,1,843,843
PROD_001,2020,W11,12,EMP256,41,12499,512459,3,2020Q1,2020-03-15,2020-03-21,C11,NW,John Deere,Harry,Lawson,ESP_005,1,843,843
PROD_002,2020,W11,12,EMP256,20,14998,299960,3,2020Q1,2020-03-15,2020-03-21,C11,NW,Cat,Harry,Lawson,ESP_005,1,843,843
PROD_003,2020,W11,12,EMP256,17,15066,256122,3,2020Q1,2020-03-15,2020-03-21,C11,NW,John Deere,Harry,Lawson,ESP_005,1,843,843
PROD_004,2020,W11,12,EMP256,16,11527,184432,3,2020Q1,2020-03-15,2020-03-21,C11,NW,Bobcat,Harry,Lawson,ESP_005,1,843,843
PROD_005,2020,W11,12,EMP256,23,14225,327175,3,2020Q1,2020-03-15,2020-03-21,C11,NW,Bobcat,Harry,Lawson,ESP_005,1,843,843
PROD_006,2020,W11,12,EMP256,12,4649,55788,3,2020Q1,2020-03-15,2020-03-21,C11,NW,Bobcat,Harry,Lawson,ESP_005,1,843,843
PROD_007,2020,W11,12,EMP256,17,23120,393040,3,2020Q1,2020-03-15,2020-03-21,C11,NW,Bobcat,Harry,Lawson,ESP_005,1,843,843
PROD_008,2020,W11,12,EMP256,12,11689,140268,3,2020Q1,2020-03-15,2020-03-21,C11,NW,John Deere,Harry,Lawson,ESP_005,1,843,843
PROD_001,2020,W11,12,EMP256,41,12499,512459,3,2020Q1,2020-03-15,2020-03-21,C11,NW,John Deere,Harry,Lawson,ESP_006,2,372,744
PROD_002,2020,W11,12,EMP256,20,14998,299960,3,2020Q1,2020-03-15,2020-03-21,C11,NW,Cat,Harry,Lawson,ESP_006,2,372,744
PROD_003,2020,W11,12,EMP256,17,15066,256122,3,2020Q1,2020-03-15,2020-03-21,C11,NW,John Deere,Harry,Lawson,ESP_006,2,372,744
PROD_004,2020,W11,12,EMP256,16,11527,184432,3,2020Q1,2020-03-15,2020-03-21,C11,NW,Bobcat,Harry,Lawson,ESP_006,2,372,744
PROD_005,2020,W11,12,EMP256,23,14225,327175,3,2020Q1,2020-03-15,2020-03-21,C11,NW,Bobcat,Harry,Lawson,ESP_006,2,372,744
PROD_006,2020,W11,12,EMP256,12,4649,55788,3,2020Q1,2020-03-15,2020-03-21,C11,NW,Bobcat,Harry,Lawson,ESP_006,2,372,744
